Period,IDPROV,Province,Xcoord,Ycoord,IDDISTRICT,District,Event,Casualties,Injured,Missing,Affected,Displaced,House_HD,House_MD,House_SD,Flooded
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3328,Tegal,Drought,,,,28039,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3305,Kebumen,Drought,,,,135000,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3327,Pemalang,Drought,,,,18044,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3315,Grobogan,Drought,,,,122000,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3313,Karanganyar,Drought,,,,55000,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3316,Blora,Drought,,,,363157,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3322,Semarang,Drought,,,,534000,,,,,
July 2018,33,JAWA TENGAH,110.20062,-7.25939,3317,Rembang,Drought,,,,2536,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3274,KOTA CIREBON,Drought,,,,1315,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3207,CIAMIS,Drought,,,,112414,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3211,SUMEDANG,Drought,,,,893000,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Drought,,,,54026,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Drought,,,,66500,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3277,KOTA CIMAHI,Drought,,,,250000,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3272,KOTA SUKABUMI,Drought,,,,4006,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3212,INDRAMAYU,Drought,,,,215,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3214,PURWAKARTA,Drought,,,,22640,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3202,SUKABUMI,Drought,,,,4006,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3279,KOTA BANJAR,Drought,,,,425,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3217,BANDUNG BARAT,Drought,,,,452995,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3204,BANDUNG,Drought,,,,18500,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3215,KARAWANG,Drought,,,,9824,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3520,MAGETAN,Drought,,,,800,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Drought,,,,8000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3501,PACITAN,Drought,,,,30000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3521,NGAWI,Drought,,,,4400,,,,,
July 2018,36,BANTEN,106.10883,-6.45625,3601,Pandeglang,Drought,,,,148164,,,,,
July 2018,36,BANTEN,106.10883,-6.45625,3602,Lebak,Drought,,,,40000,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5202,Lombok Tengah,Drought,,,,234120,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5203,Lombok Timur,Drought,,,,151247,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5208,Lombok Utara,Drought,,,,45065,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5207,Sumbawa Barat,Drought,,,,24925,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5204,Sumbawa,Drought,,,,80765,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5205,Dompu,Drought,,,,30565,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5206,Bima,Drought,,,,625645,,,,,
July 2018,34,DI YOGYAKARTA,110.4458,-7.89495,3401,KULONPROGO,Drought,,,,15000,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Drought,,,,5000,,,,,
July 2018,32,JAWA BARAT,107.6028,-6.91998,3205,GARUT,Drought,,,,75000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3523,TUBAN,Drought,,,,62100,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3505,BLITAR,Drought,,,,40000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3522,BOJONEGORO,Drought,,,,29000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3528,PAMEKASAN,Drought,,,,160000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3511,BONDOWOSO,Drought,,,,61000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3514,PASURUAN,Drought,,,,33000,,,,,
July 2018,35,JAWA TIMUR,112.59767,-7.94595,3529,SUMENEP,Drought,,,,33000,,,,,
July 2018,36,BANTEN,106.10883,-6.45625,3673,KOTA SERANG,Drought,,,,7133,,,,,
July 2018,36,BANTEN,106.10883,-6.45625,3672,KOTA CILEGON,Drought,,,,10000,,,,,
July 2018,36,BANTEN,106.10883,-6.45625,3674,KOTA TANGERANG SELATAN,Drought,,,,9000,,,,,
July 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5201,LOMBOK BARAT,Drought,,,,33390,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5301,SUMBA BARAT,Drought,,,,21668,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5302,SUMBA TIMUR,Drought,,,,41846,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5303,KUPANG,Drought,,,,56479,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5304,TIMOR TENGAH SELATAN,Drought,,,,83493,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5305,TIMOR TENGAH UTARA,Drought,,,,41687,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5306,BELU,Drought,,,,34366,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5307,ALOR,Drought,,,,34944,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5308,LEMBATA,Drought,,,,20836,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5309,FLORES TIMUR,Drought,,,,42085,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5310,SIKKA,Drought,,,,55643,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5311,ENDE,Drought,,,,47285,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5312,NGADA,Drought,,,,26198,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5313,MANGGARAI,Drought,,,,53827,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5314,ROTE NDAO,Drought,,,,22217,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5315,MANGGARAI BARAT,Drought,,,,40747,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5316,SUMBA TENGAH,Drought,,,,12178,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5317,SUMBA BARAT  DAYA,Drought,,,,54299,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5318,NAGEKEO,Drought,,,,23767,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5319,MANGGARAI TIMUR,Drought,,,,47805,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5320,SABU RAIJUA,Drought,,,,13733,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5321,MALAKA,Drought,,,,30000,,,,,
July 2018,53,NUSA TENGGARA TIMUR,121.98602,-8.64997,5371,KOTA KUPANG,Drought,,,,60797,,,,,
July 2018,18,LAMPUNG,105.02009,-4.91748,1803,LAMPUNG SELATAN,Drought,,,,78435,,,,,
July 2018,18,LAMPUNG,105.02009,-4.91748,1801,LAMPUNG BARAT,Drought,,,,38667,,,,,
July 2018,18,LAMPUNG,105.02009,-4.91748,1802,TANGGAMUS,Drought,,,,47505,,,,,
July 2018,18,LAMPUNG,105.02009,-4.91748,1871,KOTA BANDAR LAMPUNG,Drought,,,,72680,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Whirlwind,,,,0,,,,1,
August 2018,15,JAMBI,102.71981,-1.69842,1505,MUARO JAMBI,Forest Fires,,,,0,,,,,
August 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1610,OGAN ILIR,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,0,,,1,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Forest Fires,,,,0,,,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6301,TANAH LAUT,Forest Fires,,,,0,,,,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1309,PASAMAN,Flood,,,,5,,,,,5
August 2018,62,KALIMANTAN TENGAH,113.42482,-1.60397,6271,KOTA PALANGKARAYA,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1207,LABUHAN BATU,Whirlwind,,,,40,40,7,,4,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5203,LOMBOK TIMUR,Earthquake,8,,,0,,,,,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5208,LOMBOK UTARA,Earthquake,464,829,,101735,101735,40863,,,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5201,LOMBOK BARAT,Earthquake,44,399,,116453,116453,13936,12653,45604,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5202,LOMBOK TENGAH,Earthquake,1,3,,13887,13887,,,11232,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5271,KOTA MATARAM,Earthquake,9,63,,18894,18894,2396,2777,8264,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5171,KOTA DENPASAR,Earthquake,2,,,0,,,,,
August 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7325,LUWU TIMUR,Landslide,,,,10,,1,1,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Whirlwind,,,,0,,,1,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6306,HULU SUNGAI SELATAN,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1105,ACEH TIMUR,Whirlwind,,,,59,,4,7,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Flood,,,,50,,2,,8,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3324,KENDAL,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1116,ACEH JAYA,Whirlwind,,,,6,,,,2,
August 2018,11,ACEH,96.91028,4.2251,1117,BENER MERIAH,Whirlwind,,,,0,,,2,,
August 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Whirlwind,,,,0,,,2,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1612,PENUKAL ABAB LEMATANG ILIR,Forest Fires,,,,0,,,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Whirlwind,,,,0,,,2,,
August 2018,11,ACEH,96.91028,4.2251,1105,ACEH TIMUR,Whirlwind,,,,0,,21,19,68,
August 2018,11,ACEH,96.91028,4.2251,1116,ACEH JAYA,Whirlwind,,,,0,,,,1,
August 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1301,KEPULAUAN MENTAWAI,Flood,,,,0,,,,,
August 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6172,KOTA SINGKAWANG,Whirlwind,,,,5,,1,,,
August 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Whirlwind,,,,5,,1,,,
August 2018,11,ACEH,96.91028,4.2251,1173,KOTA LANGSA,Whirlwind,,,,0,,51,,114,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1213,LANGKAT,Whirlwind,,,,0,,2,1,11,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1275,KOTA MEDAN,Whirlwind,,,,86,,,,15,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3518,NGANJUK,Forest Fires,,,,0,,,,,
August 2018,51,BALI,115.13213,-8.36978,5105,KLUNGKUNG,Whirlwind,,,,5,,1,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Flood,,,,4,,,,,1
August 2018,14,RIAU,101.80779,0.51272,1403,INDRAGIRI HILIR,High Tide/Abrasion,,,,28,28,5,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Forest Fires,,,,0,,,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6306,HULU SUNGAI SELATAN,Forest Fires,,,,0,,,,,
August 2018,14,RIAU,101.80779,0.51272,1403,INDRAGIRI HILIR,Landslide,,,,9,9,2,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3301,CILACAP,Whirlwind,,,,4,4,1,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1275,KOTA MEDAN,High Tide/Abrasion,,,,112585,,,,,26340
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6471,KOTA BALIKPAPAN,High Tide/Abrasion,,,,9,9,,3,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,61,KALIMANTAN BARAT,111.12557,-0.08443,6110,MELAWI,Forest Fires,1,2,,0,,,,1,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3374,KOTA SEMARANG,Whirlwind,,,,0,,1,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1112,ACEH BARAT DAYA,Forest Fires,,,,0,,,,,
August 2018,73,SULAWESI SELATAN,119.96738,-4.7654,7302,BULUKUMBA,Drought,,,,45,,,,,
August 2018,14,RIAU,101.80779,0.51272,1473,KOTA DUMAI,Forest Fires,,,,0,,,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6305,TAPIN,Forest Fires,,,,0,,,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6409,PENAJAM PASER UTARA,Forest Fires,,,,0,,,,,
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6409,PENAJAM PASER UTARA,Forest Fires,,,,0,,,,,
August 2018,16,SUMATERA SELATAN,104.17052,-3.21413,1606,MUSI BANYU ASIN,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,1,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Forest Fires,,1,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3520,MAGETAN,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1212,DELI SERDANG,Whirlwind,,,,0,,,,29,
August 2018,14,RIAU,101.80779,0.51272,1408,BENGKALIS,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1115,NAGAN RAYA,Whirlwind,,,,0,,1,,,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6402,KUTAI BARAT,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1275,KOTA MEDAN,Whirlwind,,,,27,,,,6,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1213,LANGKAT,Whirlwind,,,,0,,,,4,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1212,DELI SERDANG,Whirlwind,,,,0,,,,11,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5203,LOMBOK TIMUR,Earthquake,8,111,,104060,104060,7663,3543,12131,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5202,LOMBOK TENGAH,Earthquake,1,,,0,,2884,5639,5252,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5204,SUMBAWA,Earthquake,5,53,,41003,41003,2169,2310,7513,
August 2018,52,NUSA TENGGARA BARAT,117.50748,-8.60668,5207,SUMBAWA BARAT,Earthquake,2,,,0,,1240,4379,12895,
August 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
August 2018,12,SUMATERA UTARA,99.05314,2.19191,1207,LABUHAN BATU,Whirlwind,,,,0,,2,,5,
August 2018,11,ACEH,96.91028,4.2251,1116,ACEH JAYA,Flood,,,,800,,,,,186
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Forest Fires,,,,0,,,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3208,KUNINGAN,Forest Fires,,,,0,,,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,4,,,1,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Whirlwind,,,,85,35,4,4,3,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3517,JOMBANG,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3304,BANJARNEGARA,Landslide,,,,750,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3502,PONOROGO,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3508,LUMAJANG,Forest Fires,,,,0,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Landslide,,,,0,,,,4,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Drought,,,,7637,,,,,
August 2018,17,BENGKULU,102.33675,-3.55258,1704,KAUR,Landslide,,,,0,,1,,,
August 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,1,,,1,,
August 2018,13,SUMATERA BARAT,100.4671,-0.85066,1306,PADANG PARIAMAN,Whirlwind,,,,0,,,1,,
August 2018,17,BENGKULU,102.33675,-3.55258,1705,SELUMA,Flood,,,,2375,,,,,475
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6404,KUTAI TIMUR,Whirlwind,,,,0,,30,53,165,
August 2018,64,KALIMANTAN TIMUR,116.4743,0.46538,6404,KUTAI TIMUR,Whirlwind,,,,0,,30,53,165,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Forest Fires,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Whirlwind,,,,0,,,,1,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3326,PEKALONGAN,Drought,,,,1200,,,,,
August 2018,33,JAWA TENGAH,110.20062,-7.25939,3319,KUDUS,Forest Fires,,,,0,,,,,
August 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Forest Fires,,,,0,,,,,
August 2018,21,KEPULAUAN RIAU,104.49169,1.02469,2171,KOTA BATAM,Whirlwind,,,,0,,8,18,,
August 2018,18,LAMPUNG,105.02009,-4.91748,1801,LAMPUNG BARAT,Flood,,,,0,,,,,
August 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,1,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3503,TRENGGALEK,Landslide,,1,,0,,,,,
September 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
September 2018,32,JAWA BARAT,107.6028,-6.91998,3218,PANGANDARAN,Forest Fires,1,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3320,JEPARA,Whirlwind,,,,0,,4,,11,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3509,JEMBER,Forest Fires,,,,0,,,,,
September 2018,15,JAMBI,102.71981,-1.69842,1502,MERANGIN,Landslide,,,7,0,,,,,
September 2018,32,JAWA BARAT,107.6028,-6.91998,3201,BOGOR,Whirlwind,,,,10,,,2,2,
September 2018,15,JAMBI,102.71981,-1.69842,1501,KERINCI,Whirlwind,,,,0,,,,14,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Forest Fires,,,,0,,,,,
September 2018,11,ACEH,96.91028,4.2251,1108,ACEH BESAR,Forest Fires,,,,0,,,,,
September 2018,63,KALIMANTAN SELATAN,115.44063,-3.01217,6303,BANJAR,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Whirlwind,,,,0,,1,,,
September 2018,12,SUMATERA UTARA,99.05314,2.19191,1212,DELI SERDANG,Whirlwind,,,,0,,3,9,16,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3512,SITUBONDO,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3314,SRAGEN,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3312,WONOGIRI,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3522,BOJONEGORO,Landslide,1,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3507,MALANG,Forest Fires,,,,0,,,,,
September 2018,12,SUMATERA UTARA,99.05314,2.19191,1220,PADANG LAWAS UTARA,Drought,,,,850,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3528,PAMEKASAN,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3506,KEDIRI,Forest Fires,,,,0,,,,,
September 2018,13,SUMATERA BARAT,100.4671,-0.85066,1303,SOLOK,Flood,1,3,,3246,9,1,,14,559
September 2018,32,JAWA BARAT,107.6028,-6.91998,3206,TASIKMALAYA,Landslide,,,,0,,2,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3520,MAGETAN,Drought,,,,4000,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Forest Fires,,,,0,,,,,
September 2018,11,ACEH,96.91028,4.2251,1106,ACEH TENGAH,Forest Fires,,,,0,,,,,
September 2018,13,SUMATERA BARAT,100.4671,-0.85066,1301,KEPULAUAN MENTAWAI,Flood,,,,0,,,,,
September 2018,14,RIAU,101.80779,0.51272,1403,INDRAGIRI HILIR,Whirlwind,,,,289,,20,,48,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Forest Fires,,,,0,,,,,
September 2018,32,JAWA BARAT,107.6028,-6.91998,3271,KOTA BOGOR,Landslide,,,,5,,,1,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3516,MOJOKERTO,Forest Fires,,,,0,,,,,
September 2018,11,ACEH,96.91028,4.2251,1103,ACEH SELATAN,Flood,,,,180,,,,,35
September 2018,11,ACEH,96.91028,4.2251,1112,ACEH BARAT DAYA,Flood,,,,20,,,,2,
September 2018,11,ACEH,96.91028,4.2251,1107,ACEH BARAT,Flood,,,,0,,,,2,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3313,KARANGANYAR,Forest Fires,,,,0,,,,,
September 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3323,TEMANGGUNG,Forest Fires,,,,541,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3313,KARANGANYAR,Forest Fires,,,,0,,,,,
September 2018,33,JAWA TENGAH,110.20062,-7.25939,3307,WONOSOBO,Forest Fires,,,,0,,,,,
September 2018,32,JAWA BARAT,107.6028,-6.91998,3209,CIREBON,Forest Fires,,,,0,,,,,
September 2018,35,JAWA TIMUR,112.59767,-7.94595,3579,KOTA BATU,Forest Fires,,,,0,,,,,
